att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,target
-0.229967,-0.501744,-0.773566,-0.501744,0.857154,1.672484,0.585378,-1.588881,-1.588881,-0.501744,1.128931,2.487829,2.216038,1.672484,0.857154,0.041809,-1.588881,-1.045236,-0.773566,-0.501744,-0.773566,-0.501744,-0.773566,-0.229967,0.313601,0.313601,0.041809,0.041809,0.313601,0.041809,0.041809,0.041809,-0.229967,-0.229967,0.041809,0.041809,0.313601,-0.229967,-0.501744,-0.501744,0.041809,0.041809,-0.773566,-2.132373,-1.317059,1.400708,1.944261,1.400708,0.857154,0.857154,1.400708,1.400708,0.313601,-2.132373,-2.132373,-0.229967,0.585378,-0.501744,-0.773566,0.313601,-0.229967,0.041809,-0.229967,0.313601,0.041809,1
0.013109,0.013109,0.013109,0.013109,0.013109,0.013109,-0.271001,0.013109,0.013109,0.013109,0.013109,0.013109,0.297236,0.297236,-0.555112,-1.691588,-0.839271,0.865458,1.43368,0.297236,0.297236,1.149569,1.149569,0.013109,-0.271001,-0.271001,-0.271001,0.013109,0.013109,-0.839271,-0.271001,-0.555112,-0.555112,-0.555112,0.013109,-0.555112,0.013109,-0.271001,0.297236,0.297236,0.013109,0.013109,-0.271001,0.013109,0.297236,0.297236,0.013109,0.013109,-0.271001,0.013109,0.013109,0.013109,0.013109,-1.12327,-1.975746,-1.12327,-0.555112,-0.271001,2.001901,3.422471,3.706582,2.286012,-2.259746,-1.407429,-1.691588,1
0.020244,0.020244,-0.199165,0.020244,0.020244,0.020244,-0.199165,0.020244,-0.199165,-1.076787,-1.735001,-0.199165,2.214355,2.872581,1.1173,-2.393214,-2.173892,-0.857341,0.897891,2.214355,2.872581,1.556117,0.020244,-0.857341,-1.076787,-0.418573,0.239665,0.020244,-0.418573,-1.076787,-0.857341,-0.199165,0.020244,-0.418573,-0.638019,-0.418573,0.239665,0.678482,0.678482,0.239665,-0.199165,-0.199165,0.020244,0.020244,0.020244,-0.418573,-0.418573,-0.199165,0.020244,0.239665,0.020244,-0.418573,-1.076787,-0.857341,0.459074,1.1173,1.336708,0.678482,0.678482,1.1173,0.678482,-0.857341,-1.296232,-0.857341,-0.199165,1
0.246447,-0.007831,0.246447,0.246447,0.246447,-0.007831,-0.262094,-0.262094,-0.007831,-0.007831,0.246447,0.50071,0.754973,0.754973,-1.024827,-2.804684,-2.550521,-1.279133,-0.007831,0.754973,1.2635,1.517763,1.772026,1.2635,1.009236,0.50071,-0.516358,-0.516358,-1.533439,-1.533439,-1.024827,-0.262094,-0.007831,-0.262094,-0.516358,-0.262094,0.246447,0.50071,0.50071,-0.007831,-0.262094,-0.516358,-0.516358,-0.007831,-0.007831,-0.007831,-0.007831,0.246447,0.246447,0.246447,-0.007831,-0.262094,-0.516358,-1.024827,-0.770663,-0.007831,1.009236,2.280567,2.789094,1.2635,0.246447,-1.533439,-2.041909,-0.262094,1.517763,2
0.19087,0.429446,0.19087,-0.286293,-0.763484,-0.763484,-0.524869,-0.286293,0.668021,1.383747,1.860897,1.860897,1.383747,0.429446,-0.763484,-1.240581,-1.240581,-1.240581,-0.763484,-0.524869,-0.286293,-0.047718,-0.047718,0.19087,0.429446,0.429446,0.19087,0.19087,0.19087,-0.047718,-0.524869,-0.524869,-0.047718,0.19087,-0.047718,-0.047718,0.19087,-0.047718,-0.524869,-0.524869,-0.763484,-1.479196,-1.479196,-0.047718,0.906596,0.429446,-0.286293,0.429446,1.622322,2.576636,2.815211,2.338061,0.668021,-0.524869,-1.240581,-2.194909,-2.194909,-1.240581,-0.047718,0.19087,0.429446,-0.047718,-0.286293,-0.286293,0.429446,2
0.306602,0.040875,-0.224838,-0.224838,0.040875,0.040875,-0.224838,-0.224838,0.040875,0.040875,0.306602,0.572314,0.838026,0.306602,-0.49055,-1.819185,-2.35055,-2.084793,-1.021915,0.838026,1.369451,1.369451,2.166587,1.900875,1.369451,0.838026,1.369451,0.040875,-0.756307,-1.287672,-1.819185,-1.553429,-1.021915,-0.224838,-0.224838,-0.49055,-0.49055,0.040875,0.572314,0.572314,0.572314,-0.224838,-0.49055,-0.49055,-0.224838,-0.224838,0.040875,0.040875,0.572314,0.306602,0.306602,0.306602,0.040875,-0.49055,-0.756307,-0.224838,0.040875,0.306602,1.900875,2.432314,0.838026,-0.756307,-2.084793,-1.287672,1.103738,2
0.287635,0.566675,0.287635,0.287635,0.008578,-0.270463,-0.270463,-0.270463,0.008578,0.008578,0.287635,0.287635,0.845716,0.566675,-1.38661,-3.339911,-2.781892,-0.549503,1.124757,0.566675,0.287635,0.845716,1.682838,2.24092,1.682838,1.124757,0.008578,-1.38661,-1.665698,-1.665698,-1.107522,-0.270463,0.287635,0.008578,-0.270463,-0.270463,0.008578,0.287635,0.287635,-0.270463,-0.270463,-0.270463,0.008578,0.008578,0.008578,0.287635,0.287635,0.287635,0.287635,0.008578,0.008578,0.008578,-0.270463,-0.270463,-0.549503,-1.38661,-0.270463,1.124757,2.24092,1.403798,-0.270463,-1.38661,-1.107522,0.287635,1.682838,2
0.121265,0.496654,-0.254103,-0.629471,0.121265,0.496654,1.24739,1.24739,0.872022,1.622758,1.998126,1.622758,0.121265,-1.004902,-1.004902,-1.380122,-1.755554,-1.380122,0.121265,0.496654,0.496654,0.121265,-0.254103,-0.629471,-0.629471,-0.629471,-0.629471,-0.629471,-0.254103,0.121265,0.121265,0.121265,0.121265,0.121265,0.121265,-0.254103,-0.254103,-0.254103,-0.254103,0.121265,-1.004902,-2.130985,-1.004902,0.872022,1.622758,0.872022,-0.254103,0.121265,1.24739,2.748862,2.748862,1.24739,-0.629471,-1.380122,-1.380122,-1.380122,-1.004902,-0.629471,-0.254103,-0.254103,-0.629471,-0.629471,0.121265,0.496654,0.496654,2
-0.167001,-0.649488,-0.649488,-0.167001,0.556682,1.280351,-0.167001,-1.131881,-1.373144,0.315458,2.004021,2.48648,2.48648,2.245257,-1.373144,-2.338064,-1.855537,-0.408225,0.315458,-0.408225,-0.167001,-0.167001,-0.649488,-0.649488,-0.167001,0.074222,0.315458,0.074222,-0.167001,-0.167001,-0.167001,0.074222,0.074222,-0.167001,-0.167001,0.074222,0.074222,0.074222,-0.408225,-0.408225,0.074222,0.315458,0.315458,-1.131881,-0.890617,0.315458,2.48648,1.280351,-0.408225,-0.649488,0.074222,1.762797,1.762797,0.556682,-1.131881,-1.614408,-1.131881,0.315458,0.315458,-0.408225,-0.649488,-0.167001,0.315458,0.315458,-0.408225,1
0.213521,0.430372,0.430372,-0.220193,-0.437044,-0.220193,-0.003342,-0.003342,0.430372,-0.220193,-0.870698,-0.220193,1.297776,2.815745,-0.003342,-1.955013,-1.738126,-0.220193,0.647223,1.514627,1.731478,1.080925,0.647223,0.864074,0.430372,-1.304473,-1.738126,-0.653932,-0.870698,-0.220193,-0.870698,-0.653932,-0.003342,0.213521,-0.003342,0.213521,-0.003342,0.213521,0.213521,-0.003342,-0.220193,-0.220193,-0.220193,0.213521,-0.003342,-0.003342,-0.003342,-0.003342,-0.003342,-0.220193,-0.003342,-0.437044,-0.653932,-0.220193,0.213521,-0.437044,-1.304473,0.213521,1.731478,2.598894,2.165192,1.297776,-2.171901,-2.388667,-0.870698,1
0.394359,0.794862,0.794862,0.394359,-0.006166,-0.40667,-0.807173,-0.40667,-0.40667,-0.807173,-0.40667,-0.006166,0.394359,0.794862,0.794862,-1.207743,-2.8098,-2.40923,0.394359,2.396875,1.595868,1.195365,1.595868,3.197881,-0.006166,-2.40923,-2.008659,-1.608089,0.394359,0.394359,-0.40667,-0.807173,-0.40667,-0.006166,0.394359,-0.006166,-0.006166,-0.40667,-0.006166,-0.40667,-0.006166,-0.006166,-0.006166,-0.006166,-0.006166,-0.006166,-0.006166,-0.006166,-0.006166,-0.006166,-0.006166,-0.006166,-0.006166,-0.006166,-0.40667,-0.006166,-0.807173,-0.807173,0.794862,1.595868,-0.006166,0.794862,-0.40667,0.394359,1.195365,1
-0.231486,0.057866,-0.231486,-0.231486,-0.231486,-0.231486,0.057866,0.057866,-0.231486,0.057866,0.057866,0.057866,0.347234,0.057866,-0.231486,-1.388877,-1.388877,0.347234,0.057866,-0.231486,0.057866,1.21529,2.662065,3.240769,-0.520838,-0.810238,-0.231486,0.057866,-0.231486,-0.231486,-0.520838,-0.520838,-0.810238,-0.810238,-0.520838,0.057866,0.347234,0.057866,-0.231486,-0.231486,0.057866,0.636586,0.057866,-1.099476,-0.520838,-0.520838,0.057866,-0.231486,0.057866,-0.231486,-0.231486,-0.231486,0.057866,-0.520838,-1.099476,0.347234,1.504642,0.347234,-1.388877,-2.256916,1.504642,2.662065,2.662065,1.793994,-1.967678,1
-0.199182,-0.697179,-1.195078,-0.448159,1.045718,3.037551,0.049795,-2.440034,-1.693116,-0.448159,0.796741,1.294696,2.290619,2.539597,1.294696,-1.195078,-1.444097,-0.199182,-0.199182,0.049795,-0.697179,-0.697179,-0.448159,-0.448159,-0.448159,-0.448159,0.049795,0.298787,0.547764,0.298787,-0.199182,-0.199182,0.049795,0.298787,-0.199182,-0.448159,-0.448159,-0.199182,0.049795,0.049795,-0.199182,0.049795,-0.199182,-1.444097,-1.693116,0.547764,2.290619,1.79265,0.049795,-0.697179,0.298787,1.543673,0.796741,-0.946058,-0.946058,-0.697179,-0.199182,0.298787,0.298787,-0.199182,-0.199182,-0.199182,0.049795,0.547764,0.049795,1
-0.263693,-0.263693,0.247956,1.527045,2.806147,2.55033,-0.263693,-1.54281,-1.54281,-0.007876,1.782862,2.03868,1.527045,-0.263693,-1.28695,-1.54281,-1.031089,-0.519511,-0.519511,-0.775372,-0.519511,-0.263693,-0.263693,-0.519511,-0.263693,-0.263693,-0.007876,-0.007876,0.247956,0.247956,-0.263693,-0.263693,-0.263693,-0.007876,-0.263693,-0.007876,-0.007876,-0.007876,-0.263693,-0.263693,-0.263693,-0.519511,-1.031089,0.503774,1.015409,-0.519511,-1.54281,-0.519511,1.015409,2.294512,2.294512,1.527045,-0.007876,-0.775372,-1.28695,-1.28695,-0.519511,0.247956,-0.007876,-0.263693,-0.519511,-0.519511,0.247956,0.503774,0.503774,2
0.004682,-0.300096,0.004682,0.004682,0.309476,0.004682,0.004682,0.004682,0.004682,0.004682,0.004682,0.004682,0.614254,1.22381,0.309476,-1.519191,-3.347823,-3.043165,-0.909703,1.528588,1.833366,0.919032,1.22381,1.833366,1.528588,0.614254,0.004682,-0.604874,-1.519191,-1.519191,-1.214362,-1.214362,-0.300096,-0.300096,0.004682,-0.300096,-0.300096,0.309476,0.309476,0.309476,-0.300096,-0.300096,-0.300096,0.004682,0.004682,0.309476,0.614254,0.309476,0.309476,0.309476,0.004682,0.309476,0.004682,0.004682,-0.300096,-0.604874,-0.909703,0.614254,1.833366,2.138143,1.22381,0.309476,-1.519191,-0.909703,0.309476,2
0.218517,0.218517,0.218517,0.218517,-0.044515,-0.307532,-0.307532,-0.044515,-0.044515,-0.044515,0.218517,0.744551,1.007568,0.744551,0.218517,-2.148621,-3.200719,-2.148621,0.744551,1.533602,0.744551,0.481534,1.270585,1.533602,1.796619,1.007568,-0.307532,-1.359585,-1.622646,-1.622646,-0.83361,-0.307532,-0.044515,-0.044515,-0.044515,-0.044515,-0.044515,-0.044515,-0.044515,-0.307532,-0.307532,-0.044515,-0.307532,-0.044515,-0.044515,-0.044515,0.218517,0.481534,0.481534,-0.044515,-0.044515,-0.044515,-0.307532,-0.570549,-0.83361,-0.570549,-0.044515,1.533602,2.848702,1.533602,-0.307532,-1.622646,-1.359585,-0.044515,1.533602,2
-0.282518,-0.008436,0.265662,0.265662,0.265662,-0.008436,-0.282518,-0.282518,-0.5566,-0.5566,-0.282518,-0.282518,-0.5566,-0.830728,-0.5566,-0.282518,-1.104703,-0.830728,1.087909,2.732417,3.0065,1.087909,-0.5566,-0.5566,-0.008436,0.813826,0.813826,-0.282518,-0.830728,-0.830728,-0.830728,-0.282518,-0.008436,-0.282518,-0.008436,-0.008436,-0.008436,-0.008436,-0.008436,0.265662,0.265662,0.265662,-0.282518,-0.282518,-0.008436,-0.282518,-0.282518,-0.282518,-0.008436,-0.008436,0.265662,0.265662,0.265662,0.265662,-0.282518,-0.5566,-0.008436,0.539744,2.458335,3.280582,1.087909,-1.927088,-3.297423,-1.378831,0.539744,2
-0.36165,-0.94445,-0.36165,0.609713,2.358157,1.192524,-0.36165,-0.750147,-0.94445,0.221172,0.998253,1.581064,1.775346,0.998253,-0.94445,-1.52725,-0.555953,-0.36165,-0.750147,-0.750147,-0.750147,-0.555953,0.221172,0.609713,0.415442,0.221172,0.026891,0.026891,0.221172,0.026891,-0.36165,-0.36165,-0.16738,-0.16738,0.026891,0.221172,-0.36165,-0.16738,-0.16738,-0.36165,-0.16738,-0.750147,-1.52725,-0.16738,0.609713,0.026891,-0.36165,0.415442,2.163886,3.135249,2.358157,1.386794,-1.52725,-2.692959,-1.721553,-0.36165,0.221172,0.026891,-0.750147,-0.36165,0.026891,0.221172,0.221172,0.026891,-0.16738,1
-0.153767,-0.153767,-0.314968,0.007435,-0.153767,0.168645,0.168645,-0.637334,-0.314968,0.007435,-1.443385,-0.95979,1.297053,1.619464,0.007435,-1.282157,-0.476196,0.652248,1.619464,0.329846,-0.314968,-0.95979,-0.637334,0.168645,0.491047,0.007435,-0.314968,0.168645,0.007435,0.007435,0.007435,0.168645,0.168645,0.007435,-0.314968,0.007435,0.168645,0.007435,-0.153767,-0.153767,-0.153767,0.007435,0.007435,0.007435,0.007435,0.007435,0.007435,0.007435,-0.476196,-1.282157,-1.282157,0.007435,2.264269,3.392686,-1.926979,-2.410574,-1.443385,0.329846,1.941867,2.58668,1.780665,0.813449,-0.798562,-1.282157,-0.637334,1
0.477278,0.723487,0.231068,-0.015155,-0.015155,-0.015155,-0.015155,-0.015155,-0.507575,-0.507575,-0.507575,0.231068,1.462116,1.954536,0.723487,-0.753826,-1.492441,-0.507575,0.969697,1.954536,1.954536,1.462116,0.723487,-0.507575,-1.984805,-2.231056,-1.738692,-0.999939,-0.753826,-0.507575,-0.507575,-0.507575,-0.507575,-0.261365,-0.015155,0.723487,0.723487,0.723487,0.231068,-0.015155,-0.261365,-0.507575,-0.261365,-0.261365,0.231068,0.723487,0.477278,0.231068,-0.015155,-0.261365,-0.261365,0.477278,-0.507575,-1.984805,-1.738692,-0.261365,0.969697,1.215907,1.708326,1.954536,1.462116,0.231068,-0.999939,-1.24619,-1.492441,2
-0.82586,-1.109755,0.026209,1.44626,2.298281,1.162253,-0.541805,-1.109755,-0.257798,0.878246,2.582304,2.298281,0.878246,-0.257798,-1.109755,-2.245815,-1.96192,-1.109755,0.026209,0.026209,-0.541805,-0.541805,-0.541805,-0.82586,-0.257798,0.310232,0.594239,0.594239,0.310232,0.026209,-0.257798,-0.257798,-0.541805,0.026209,0.026209,0.026209,0.026209,-0.257798,-0.257798,-0.257798,0.310232,-0.257798,-0.541805,-0.257798,-0.257798,0.026209,0.026209,0.310232,1.44626,2.298281,2.582304,0.878246,-0.541805,-1.39381,-1.677865,-1.39381,-0.257798,0.026209,0.310232,0.026209,-0.541805,-0.541805,0.026209,0.310232,0.594239,2
0.01922,0.01922,0.01922,0.01922,0.01922,0.01922,0.01922,-0.605623,-1.022115,-0.81381,1.060579,2.726745,1.060579,-2.271708,-2.480012,-1.022115,0.435771,1.477118,2.101937,1.893668,0.852309,0.227501,-0.397318,-0.397318,-0.397318,-0.605623,-0.605623,-0.81381,-1.022115,-0.81381,-0.397318,0.01922,0.227501,0.227501,0.435771,0.435771,0.435771,0.01922,0.01922,-0.189049,-0.189049,-0.189049,-0.189049,-0.189049,-0.189049,0.01922,0.227501,0.435771,0.01922,-1.022115,-1.230419,1.060579,2.101937,0.852309,-1.438723,-1.438723,-0.397318,1.685387,2.101937,-0.397318,-1.022115,-1.230419,-0.397318,0.64404,0.435771,1
0.033477,-0.147882,0.033477,-0.147882,0.033477,0.033477,0.033477,0.214847,0.214847,0.033477,-0.329241,-1.054698,-0.691918,1.303001,2.028448,-1.054698,-1.417375,-1.054698,0.033477,1.484361,2.028448,1.484361,0.396206,-0.329241,-0.51063,-0.329241,0.033477,-0.147882,-0.691918,-0.51063,-0.691918,-0.873308,-0.873308,-0.147882,0.214847,0.396206,0.214847,0.214847,0.033477,0.033477,0.214847,-0.329241,-0.51063,-0.329241,0.033477,0.214847,0.033477,0.214847,0.396206,0.396206,0.033477,-0.147882,-0.329241,-1.780154,-2.142832,-0.691918,1.303001,2.391166,2.935254,2.209807,0.940283,-2.324222,-1.598765,-0.873308,0.214847,1
-0.306409,-0.306409,0.449912,-0.558512,-1.566949,-1.566949,-0.558512,0.954116,1.458321,1.710423,1.962526,2.214642,0.954116,-0.558512,-1.566949,-1.314804,-1.314804,-0.558512,-0.054307,-0.054307,-0.054307,0.197809,-0.054307,0.197809,0.449912,0.197809,0.197809,-0.054307,-0.558512,-0.558512,-0.558512,-0.306409,-0.054307,0.449912,0.197809,0.449912,0.449912,0.197809,-0.054307,-0.306409,-0.558512,-0.558512,0.449912,1.962526,2.466744,1.206219,-0.054307,-1.314804,-0.558512,0.702014,1.710423,1.710423,0.954116,0.702014,-1.06266,-2.071097,-2.071097,-1.06266,-0.306409,-0.306409,-0.306409,-0.306409,-0.306409,-0.558512,-0.306409,2
0.389371,-0.276649,-1.275575,-0.609649,0.722371,1.055371,1.388371,1.388371,1.388371,1.388371,1.388371,1.388371,1.055371,-0.609649,-1.941687,-2.274744,-1.608631,-0.942705,-0.276649,0.056352,-0.276649,0.056352,0.389371,0.389371,0.056352,-0.609649,-0.609649,-0.276649,0.056352,0.056352,-0.276649,-0.609649,0.056352,0.056352,0.056352,0.056352,0.056352,-0.276649,-0.276649,-0.276649,-1.275575,-1.941687,-0.942705,0.722371,2.054372,1.721372,1.055371,1.388371,1.721372,1.721372,1.055371,-0.276649,-0.942705,-0.942705,-1.608631,-1.608631,-0.942705,0.056352,0.389371,-0.609649,-0.276649,-0.276649,0.056352,0.056352,0.056352,2
-0.209058,0.074038,-0.775298,-1.058283,0.923341,2.905029,0.923341,-1.341427,-2.473842,-0.209058,1.489534,2.621933,1.77263,-1.058283,-1.907714,-0.775298,-0.492154,0.640245,0.074038,-0.209058,-0.492154,0.074038,0.074038,0.357149,0.074038,-0.209058,0.074038,0.074038,-0.209058,0.357149,0.357149,0.074038,0.074038,0.074038,0.074038,0.074038,0.074038,0.074038,0.074038,0.074038,0.074038,0.357149,-0.209058,-1.058283,-0.775298,0.357149,1.206438,0.357149,-0.209058,-0.775298,0.074038,1.77263,3.188125,0.074038,-1.62457,-0.775298,0.357149,0.074038,-0.209058,-0.492154,-0.492154,-0.775298,-1.341427,-1.058283,-0.209058,1
0.231827,0.231827,0.231827,-0.052493,-0.336797,-0.336797,-0.052493,-0.052493,-0.336797,-0.052493,-0.052493,-0.052493,-0.052493,-0.052493,-1.473998,-2.042702,-0.052493,1.937652,0.516131,-0.621102,-1.189646,1.084739,2.506276,-0.052493,-0.905453,-1.189646,-0.621102,-0.052493,-0.052493,-0.052493,-0.052493,-0.336797,-0.052493,-0.336797,-0.052493,0.516131,0.231827,-0.052493,-0.336797,-0.052493,-0.052493,-0.336797,-0.336797,-0.336797,-0.336797,-0.621102,-0.052493,0.231827,0.231827,0.231827,0.800435,1.084739,-0.336797,-1.189646,-0.621102,1.369043,3.074884,0.231827,-2.895598,-2.326895,-0.052493,1.369043,2.221956,1.937652,0.231827,1
-1.41213,-1.08207,0.238764,1.559523,2.550093,1.559523,-0.091445,-1.08207,-0.751824,-0.091445,0.899143,2.219903,1.889713,0.899143,-0.421634,-1.742375,-2.072621,-1.41213,-0.091445,0.238764,-0.091445,-0.421634,-0.751824,-0.751824,-0.421634,-0.091445,0.238764,0.568954,0.238764,-0.091445,-0.421634,-0.091445,-0.091445,-0.091445,-0.091445,-0.091445,-0.091445,-0.091445,-0.421634,-0.421634,-0.091445,-0.751824,-0.421634,-0.091445,0.238764,-0.091445,-0.091445,0.238764,1.559523,2.550093,2.550093,1.559523,-0.421634,-1.41213,-1.41213,-1.08207,-0.751824,-0.091445,0.238764,-0.091445,-0.091445,-0.421634,-0.421634,-0.091445,0.568954,2
-0.727859,-0.945783,0.144228,1.234275,2.106326,1.234275,-0.073794,-1.16383,-1.16383,0.144228,1.452285,2.324335,1.234275,-0.073794,-0.727859,-1.381876,-1.381876,-0.945783,-0.291804,-0.291804,-0.073794,-0.073794,-0.291804,-0.509813,-0.509813,-0.291804,0.144228,0.144228,0.144228,0.144228,-0.073794,-0.073794,-0.073794,-0.073794,-0.073794,0.144228,0.144228,-0.073794,-0.073794,-0.073794,-0.291804,-1.16383,-1.16383,-0.509813,0.144228,-0.291804,-0.073794,0.798256,2.106326,2.760354,2.760354,1.452285,0.144228,-1.16383,-1.817846,-2.035892,-1.381876,-0.509813,0.144228,0.580247,0.144228,-0.073794,-0.073794,0.144228,0.144228,2
-0.556834,-0.837454,-0.276261,1.40719,2.810069,2.529496,0.565472,-0.276261,-1.117916,0.004311,0.846045,1.40719,1.126618,0.004311,-1.117916,-1.959775,-1.679156,-0.556834,0.004311,0.2849,-0.276261,-0.276261,-0.556834,-0.556834,-0.556834,0.004311,0.565472,0.565472,0.004311,-0.276261,-0.556834,-0.556834,-0.276261,0.004311,0.004311,0.004311,0.004311,-0.276261,0.004311,0.004311,-0.556834,-0.837454,-1.117916,-0.837454,-1.117916,-0.837454,-0.276261,1.126618,1.968336,2.810069,2.248908,1.40719,-0.276261,-0.837454,-1.398536,-1.117916,-0.276261,0.004311,0.2849,-0.276261,-0.556834,-0.276261,0.2849,0.2849,0.565472,2
-0.543563,-1.041131,0.202887,1.446946,2.193396,1.198134,0.451699,-0.543563,-1.289985,-0.543563,0.949322,1.446946,1.198134,0.451699,-0.792416,-1.289985,-1.289985,-0.792416,-0.543563,-0.045939,-0.543563,-0.543563,-0.792416,-0.543563,-0.045939,0.451699,0.700511,0.451699,-0.045939,-0.294751,-0.294751,-0.294751,-0.045939,-0.045939,-0.045939,-0.045939,-0.045939,-0.294751,-0.543563,-0.045939,-0.294751,-0.543563,-0.792416,-0.045939,0.202887,-0.543563,-1.041131,0.700511,2.193396,2.69102,3.188643,2.193396,0.202887,-0.792416,-1.538838,-1.538838,-1.538838,-1.041131,-0.045939,0.202887,-0.045939,-0.294751,-0.045939,0.202887,0.451699,2
-0.215049,0.043804,-0.732798,-1.250445,-0.215049,0.820376,0.043804,-1.250445,-0.215049,1.596934,2.891212,3.150065,2.373507,-1.768237,-2.285885,-2.285885,-0.215049,0.561524,0.302671,-0.732798,-0.732798,0.043804,0.302671,0.302671,0.302671,0.043804,0.043804,0.043804,0.302671,-0.215049,-0.215049,0.043804,0.043804,0.302671,0.043804,0.043804,0.043804,0.043804,0.043804,-0.215049,0.043804,0.043804,0.043804,-0.473902,-0.991549,0.043804,1.338082,1.338082,0.561524,-0.732798,-0.473902,1.079229,2.11464,0.561524,-1.250445,-0.732798,0.043804,0.043804,-0.473902,-0.732798,-0.732798,-0.991549,-0.991549,-0.215049,0.302671,1
-0.61209,-0.327908,-0.043726,1.661382,2.513944,1.093018,-0.61209,-1.46462,-0.61209,0.524654,1.945564,2.229746,1.661382,0.524654,-1.18039,-2.033079,-2.033079,-0.89632,-0.043726,-0.327908,-0.61209,-0.61209,-0.327908,-0.61209,-0.043726,0.240472,0.524654,0.524654,0.524654,-0.043726,-0.327908,-0.61209,-0.61209,-0.327908,-0.043726,0.240472,-0.043726,0.240472,-0.327908,-0.043726,0.240472,-0.043726,-0.61209,-0.61209,-0.327908,-0.61209,-0.327908,0.524654,1.3772,2.513944,2.513944,1.093018,-0.327908,-1.18039,-1.46462,-1.46462,-0.61209,-0.043726,-0.043726,-0.043726,-0.327908,-0.61209,-0.043726,0.240472,0.524654,2
0.070048,0.070048,0.070048,-0.255199,0.070048,0.070048,0.070048,0.070048,0.395314,0.070048,0.070048,0.070048,0.720562,-0.255199,-1.230869,-1.881473,0.720562,0.070048,1.045809,0.395314,0.720562,2.021552,2.672047,-0.580447,-0.580447,0.070048,0.070048,-0.580447,-0.905749,-0.255199,-0.580447,-0.905749,-1.230869,-0.255199,-0.255199,0.070048,0.070048,0.070048,0.070048,0.395314,0.395314,-0.905749,-0.905749,-0.255199,-0.255199,0.070048,-0.580447,-0.255199,0.070048,0.395314,0.070048,0.070048,-0.255199,-1.230869,-0.580447,0.395314,0.720562,-1.230869,-1.230869,2.021552,2.997313,2.997313,1.045809,-1.881473,-2.206776,1
-0.580185,-1.399983,-0.306914,1.605999,2.699098,1.332728,-0.306914,-1.126666,-1.126666,0.239644,1.605999,2.425828,1.605999,-0.033643,-1.399983,-1.946617,-1.399983,-0.580185,0.239644,-0.033643,-0.580185,-0.580185,-0.580185,-0.580185,-0.580185,-0.033643,0.239644,0.512915,0.512915,0.239644,-0.033643,-0.033643,-0.306914,-0.033643,-0.033643,-0.033643,0.239644,-0.306914,-0.306914,-0.306914,0.239644,-0.306914,-0.580185,-0.306914,-0.306914,-0.306914,-0.580185,0.512915,1.605999,2.425828,2.699098,1.605999,-0.306914,-1.126666,-1.399983,-1.126666,-0.580185,0.239644,0.239644,-0.033643,-0.306914,-0.306914,-0.033643,-0.306914,-0.580185,2
-0.050847,-0.050847,0.20337,-0.050847,0.457574,0.457574,0.20337,-0.050847,0.457574,0.457574,0.965981,1.474388,1.220184,0.20337,-0.8135,-1.067604,-1.32185,-1.32185,-1.067604,-0.8135,-0.305051,-0.050847,-0.050847,-0.050847,-0.050847,0.20337,0.457574,0.711777,0.20337,-0.050847,-0.305051,-0.050847,0.20337,-0.050847,-0.050847,0.20337,0.457574,0.457574,0.20337,-1.32185,-1.576097,-1.576097,-1.067604,-0.305051,-0.305051,-0.559254,0.711777,1.982795,2.999623,2.745419,2.237012,0.965981,-0.050847,-1.576097,-1.576097,-2.084446,-1.576097,-0.559254,0.711777,0.711777,0.457574,-0.559254,-0.8135,-0.050847,0.457574,2
-0.469083,-0.910921,-0.24814,0.856591,1.519421,0.635647,-0.690064,-1.131902,-0.469083,0.635647,1.961321,1.740365,1.077534,0.414703,-0.24814,-1.573863,-1.573863,-0.690064,-0.027196,0.19376,-0.469083,-0.690064,-0.690064,-0.469083,-0.24814,0.19376,0.19376,0.19376,0.414703,0.19376,0.19376,-0.027196,-0.027196,-0.027196,-0.027196,-0.027196,-0.027196,-0.027196,-0.027196,-0.24814,-0.24814,-0.910921,-0.910921,-0.469083,0.414703,0.414703,-0.469083,-0.027196,1.298478,2.624152,3.286983,2.403208,0.414703,-1.352882,-2.015701,-2.015701,-1.573863,-0.910921,-0.24814,-0.027196,0.19376,-0.027196,0.19376,0.414703,0.19376,2
0.074131,0.357598,0.074131,0.074131,-0.776271,-1.626609,0.641049,0.641049,0.924501,0.074131,0.924501,1.491403,1.774855,0.641049,-1.059611,-0.776271,0.074131,0.074131,-0.209321,-0.492772,-0.492772,-0.492772,-0.492772,-0.492772,0.074131,0.074131,0.074131,-0.209321,-0.776271,-0.209321,0.074131,-0.492772,0.074131,-0.209321,0.074131,0.074131,0.357598,0.074131,0.074131,-0.209321,-0.209321,0.074131,0.074131,-1.059611,-2.193448,-1.059611,-0.209321,0.074131,2.058306,2.625224,2.908676,2.341757,1.207952,-1.910108,-2.193448,-1.910108,-0.492772,0.357598,0.074131,-0.776271,-0.492772,0.924501,0.357598,-0.209321,-0.209321,1
